commune	ipm	pov	vul	N_ipm	N_pov	N_vul	INIV	Niveau_de_vie_categorie	Rang
Bouabout Amdlane	12.61	30.0	36.3	0.35609495865564156	0.34931506849315064	0.0	0.2828	Faible	1464
Sidi Laaroussi	13.55	33.1	28.5	0.3059482528674312	0.27853881278538806	0.22096317280453248	0.2807	Faible	1465
Adaghas	15.13	37.7	16.2	0.22165910909575892	0.1735159817351597	0.5694050991501416	0.2768	Faible	1466
Amalou	14.38	35.7	22.9	0.26166977860762874	0.2191780821917807	0.3796033994334278	0.2725	Faible	1467
Ouled Sidi Abdelhakem	13.33	31.0	34.0	0.3176847159242465	0.3264840182648402	0.06515580736543902	0.2698	Faible	1468
Chakrane	13.61	32.4	31.2	0.30274739930648176	0.29452054794520544	0.14447592067988668	0.2686	Faible	1469
Sidi Lahsen	14.6	33.8	25.1	0.24993331555081366	0.2625570776255708	0.3172804532577903	0.2672	Faible	1470
Loulja	13.47	33.3	31.2	0.3102160576153642	0.273972602739726	0.14447592067988668	0.2662	Faible	1471
Bounrar	14.23	35.4	26.6	0.26967191251000266	0.226027397260274	0.2747875354107647	0.2576	Faible	1472
Tahelouante	13.85	33.1	32.1	0.2899439850626835	0.27853881278538806	0.11898016997167127	0.2523	Faible	1473
El Gouzate	14.45	35.1	27.5	0.2579354494531876	0.23287671232876705	0.24929178470254953	0.2487	Très faible	1474
Mechraa Hammadi	14.67	36.0	25.7	0.2461989863963725	0.21232876712328763	0.30028328611898014	0.2469	Très faible	1475
Imgdal	15.18	33.7	26.1	0.21899173112830084	0.2648401826484017	0.28895184135977325	0.2467	Très faible	1476
Aglif	15.0	37.4	23.5	0.22859429181114965	0.18036529680365299	0.3626062322946175	0.2409	Très faible	1477
Ait M'hamed	16.38	41.1	13.0	0.15497465990930925	0.09589041095890405	0.660056657223796	0.2383	Très faible	1478
Imindounit	14.74	36.6	27.1	0.24246465724193123	0.19863013698630128	0.2606232294617563	0.2329	Très faible	1479
Ait Ikkou	16.0	34.9	23.6	0.17524673246198985	0.2374429223744292	0.3597733711048158	0.2308	Très faible	1480
Ida Ou Kazzou	15.58	37.6	22.8	0.19765270738863705	0.17579908675799083	0.38243626062322944	0.2281	Très faible	1481
Aguelmam Azegza	15.4	38.1	23.1	0.20725526807148575	0.1643835616438355	0.3739376770538243	0.2277	Très faible	1482
Irohalen	14.14	33.1	35.4	0.274473192851427	0.27853881278538806	0.025495750708215303	0.2259	Très faible	1483
Taifa	15.54	39.5	21.1	0.19978660976260343	0.13242009132420085	0.4305949008498583	0.2257	Très faible	1484
Sidi M'hamed Ou Marzouq	14.29	33.4	34.7	0.2664710589490531	0.271689497716895	0.045325779036826996	0.2238	Très faible	1485
Imilchil	16.57	35.7	21.7	0.14483862363296873	0.2191780821917807	0.41359773371104813	0.2209	Très faible	1486
Maatarka	16.09	38.1	23.1	0.1704454521205655	0.1643835616438355	0.3739376770538243	0.2093	Très faible	1487
Zaouiat Sidi Kacem	16.71	38.2	21.8	0.1373699653240864	0.16210045662100447	0.4107648725212464	0.1995	Très faible	1488
El Borj	16.15	39.8	22.5	0.16724459855961593	0.12557077625570778	0.39093484419263447	0.1995	Très faible	1488
Boumerieme	17.09	39.2	18.9	0.1170978927714057	0.13926940639269392	0.4929178470254958	0.1989	Très faible	1490
Boutferda	16.18	38.6	25.3	0.16564417177914115	0.15296803652968027	0.3116147308781869	0.191	Très faible	1491
Ait Abbas	17.43	41.9	16.2	0.09895972259269137	0.07762557077625565	0.5694050991501416	0.1866	Très faible	1492
Bab Boudir	16.62	40.4	22.5	0.14217124566551076	0.11187214611872143	0.39093484419263447	0.1828	Très faible	1493
Jemaat Moul Blad	16.58	38.6	25.2	0.14430514803947725	0.15296803652968027	0.31444759206798867	0.1809	Très faible	1494
Imi N'tayart	16.7	39.5	24.2	0.1379034409175781	0.13242009132420085	0.3427762039660056	0.1772	Très faible	1495
Sidi Hcine	16.31	39.9	26.0	0.15870898906375042	0.12328767123287665	0.291784702549575	0.1747	Très faible	1496
Hilala	17.38	43.6	17.1	0.10162710056014945	0.03881278538812771	0.5439093484419263	0.1712	Très faible	1497
Tafajight	19.285	45.3	6.4	0.0	0.0	0.8470254957507082	0.1694	Très faible	1498
Naour	16.68	40.0	25.6	0.1389703921045612	0.12100456621004563	0.3031161473087818	0.1664	Très faible	1499
Tabia	17.61	41.25	20.5	0.08935716190984266	0.09246575342465746	0.44759206798866846	0.1619	Très faible	1500
Tilougguite	17.53	41.1	23.4	0.09362496665777531	0.09589041095890405	0.3654390934844193	0.1487	Très faible	1501
Bouchaouene	19.285	45.3	10.4	0.0	0.0	0.7337110481586402	0.1467	Très faible	1502
Kaf El Ghar	17.26	41.7	24.6	0.10802880768204848	0.08219178082191769	0.3314447592067987	0.145	Très faible	1503
Aziar	18.1	45.0	16.7	0.0632168578287543	0.006849315068493067	0.5552407932011332	0.1447	Très faible	1504
Tigouga	17.93	43.8	19.3	0.07228594291811152	0.03424657534246578	0.4815864022662889	0.1427	Très faible	1505
Sidi Amar	17.82	44.7	19.0	0.07815417444651906	0.013698630136986134	0.49008498583569404	0.1412	Très faible	1506
Toufelaazt	18.49	44.2	18.5	0.04241130968258211	0.025114155251141468	0.5042492917847026	0.1296	Très faible	1507
Abbou Lakhal	19.285	45.3	17.0	0.0	0.0	0.546742209631728	0.1093	Très faible	1508
Fennassa Bab El Hit	18.05	40.7	28.5	0.06588423579621228	0.10502283105022814	0.22096317280453248	0.1086	Très faible	1509
Bouzemmour	19.285	45.3	18.1	0.0	0.0	0.5155807365439093	0.1031	Très faible	1510
Assais	19.285	45.3	20.2	0.0	0.0	0.4560906515580736	0.0912	Très faible	1511
Ait Bazza	19.285	45.3	20.7	0.0	0.0	0.4419263456090652	0.0884	Très faible	1512
Brarha	18.89	44.8	23.7	0.0210722859429181	0.011415525114155223	0.35694050991501414	0.0853	Très faible	1513
El Atef	17.83	41.6	32.7	0.07762069885302758	0.08447488584474871	0.10198300283286099	0.0845	Très faible	1514
Tabaroucht	19.285	45.3	21.5	0.0	0.0	0.4192634560906515	0.0839	Très faible	1515
Bouqachmir	18.72	42.7	28.1	0.03014137103227532	0.059360730593607136	0.23229461756373926	0.0793	Très faible	1516
Zaouiat Ahansal	19.285	45.3	22.4	0.0	0.0	0.3937677053824362	0.0788	Très faible	1517
Talzemt	19.285	45.3	22.6	0.0	0.0	0.3881019830028327	0.0776	Très faible	1518
Tindine	19.285	45.3	22.9	0.0	0.0	0.3796033994334278	0.0759	Très faible	1519
Maghraoua	19.27	45.3	23.2	0.000800213390237392	0.0	0.37110481586402266	0.0746	Très faible	1520
Msied	19.285	45.3	24.0	0.0	0.0	0.348441926345609	0.0697	Très faible	1521
Bouyablane	19.285	45.3	25.7	0.0	0.0	0.30028328611898014	0.0601	Très faible	1522
Isseksi	18.02	43.2	36.3	0.06748466257668717	0.04794520547945191	0.0	0.0481	Très faible	1523
Sidi Abdellah Ou Said	19.08	45.3	29.2	0.010936249666577802	0.0	0.20113314447592068	0.0457	Très faible	1524
Aghbar	19.285	45.3	30.7	0.0	0.0	0.1586402266288951	0.0317	Très faible	1525
Anergui	19.285	45.3	31.2	0.0	0.0	0.14447592067988668	0.0289	Très faible	1526
Ait Ichou	19.285	45.3	31.2	0.0	0.0	0.14447592067988668	0.0289	Très faible	1526
Tifariti	19.285	45.2	36.3	0.0	0.0022831050228309113	0.0	0.0007	Très faible	1528
